modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-rand-domain3shot-langs	mean	97.6	99.4	91.8	96.5	98.3	99.5	99.2	NA
xglm-rand-domain3shot-langs-trim	mean	97.5	99.4	91.8	96.5	98.1	99.5	99.2	NA
xglm-rand-domain3shot-all	mean	96.3	98.9	91.5	95.7	97.3	98.0	99.3	NA
xglm-rand-domain3shot-all-trim	mean	96.8	99.2	91.8	95.8	97.3	98.2	99.3	NA
xglm-truerand-3shot-langs	mean	97.4	98.9	92.2	96.5	98.3	99.2	99.1	NA
xglm-truerand-3shot-langs-trim	mean	97.3	99.0	92.2	96.5	98.1	99.2	99.1	NA
xglm-truerand-3shot-all	mean	96.5	98.5	92.1	96.3	97.4	99.1	98.9	NA
xglm-truerand-3shot-all-trim	mean	96.8	98.9	92.4	96.3	97.4	99.2	98.9	NA
xglm-topic5shot-seen200	mean	93.6	94.8	85.7	95.6	96.1	98.5	97.5	NA
xglm-topic5shot-seen200-trim	mean	96.7	98.7	90.8	96.1	97.3	99.3	98.6	NA
xglm-keywords10-cc100	mean	81.9	78.8	55.8	91.2	88.5	85.6	95.3	NA
xglm-keywords10-cc100-trim	mean	91.2	96.7	80.9	95.1	93.4	97.5	97.8	NA
xglm-keywords10-topic3shot-seen200	mean	93.9	95.2	87.7	95.2	96.2	97.7	97.8	NA
xglm-keywords10-topic3shot-seen200-trim	mean	96.5	99.1	91.2	95.7	97.3	99.3	98.7	NA
xglm-rand-domainkeywords10-langs	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	mean	92.4	94.6	84.8	95.1	95.4	89.2	97.6	88.7
xglm-topic3shot-all500-trim	mean	96.5	99.0	91.0	96.0	97.0	98.9	98.8	90.6
xglm-topic3shot-all1000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
