modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-rand-domain3shot-langs	mean	16.7	27.6	8.4	8.0	15.0	17.9	16.6	NA
xglm-rand-domain3shot-langs-trim	mean	16.5	27.4	8.4	8.0	15.0	17.9	16.6	NA
xglm-rand-domain3shot-all	mean	17.1	27.9	8.7	8.1	15.3	18.0	16.6	NA
xglm-rand-domain3shot-all-trim	mean	16.5	27.4	8.4	8.1	15.1	17.9	16.6	NA
xglm-truerand-3shot-langs	mean	16.7	27.6	8.8	7.9	15.0	18.1	16.5	NA
xglm-truerand-3shot-langs-trim	mean	16.5	27.5	8.6	7.9	14.9	18.1	16.5	NA
xglm-truerand-3shot-all	mean	17.1	27.8	9.1	7.9	15.4	18.2	16.5	NA
xglm-truerand-3shot-all-trim	mean	16.6	27.2	8.7	7.9	15.2	18.0	16.5	NA
xglm-topic5shot-seen200	mean	18.7	30.0	13.4	8.2	15.9	18.5	17.1	NA
xglm-topic5shot-seen200-trim	mean	16.4	27.5	9.1	8.0	15.1	18.0	16.6	NA
xglm-keywords10-cc100	mean	31.3	54.1	47.9	12.6	23.2	35.3	19.8	NA
xglm-keywords10-cc100-trim	mean	17.1	28.3	9.9	7.8	14.9	18.2	16.6	NA
xglm-keywords10-topic3shot-seen200	mean	18.9	30.6	12.9	8.4	16.0	19.1	17.3	NA
xglm-keywords10-topic3shot-seen200-trim	mean	16.4	27.5	9.4	8.0	15.1	17.9	16.8	NA
xglm-rand-domainkeywords10-langs	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	mean	19.1	30.4	12.7	8.4	16.1	21.1	16.8	15.8
xglm-topic3shot-all500-trim	mean	16.5	27.4	8.8	8.1	15.2	17.6	16.5	14.1
xglm-topic3shot-all1000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
